Test_ID	Gene	Locus	GO_Term	ConstantCO2_LowpH	ConstantCO2_HighpH	pH7_LowCO2_2	pH7_MidCO2	pH7_HighCO2	pH8_LowCO2	pH8_MidCO2
XLOC_032859	EMIHUDRAFT_453976	EMIHUscaffold_97:289452-290946	phosphatidylinositol phosphorylation	12.8097	11.6312	16.4692	13.4117	12.638	15.8872	13.3199
XLOC_032852	EMIHUDRAFT_453966	EMIHUscaffold_97:243910-246199	zinc ion binding	7.45772	11.7364	13.0932	5.20497	4.63206	13.8283	6.37895
XLOC_032853	EMIHUDRAFT_360450	EMIHUscaffold_97:250395-252603	chromatin binding	19.7526	9.0903	14.5072	18.0878	20.4355	12.6546	18.5958
XLOC_032854	EMIHUDRAFT_453971	EMIHUscaffold_97:268455-269728	None	9.54428	2.70842	28.3821	13.8887	11.5817	17.5938	7.38215
XLOC_032855	EMIHUDRAFT_439289	EMIHUscaffold_97:270193-272211	None	35.1068	12.172	69.5744	82.5266	54.6068	101.036	47.675
XLOC_032856	EMIHUDRAFT_221516	EMIHUscaffold_97:272287-273959	None	4.15219	1.28408	1.64449	3.54183	2.64928	2.05664	3.63551
XLOC_032857	EMIHUDRAFT_439293	EMIHUscaffold_97:281664-283578	None	13.1957	6.55301	27.0064	38.2584	21.2831	43.7494	24.3089
XLOC_027205	EMIHUDRAFT_465519	EMIHUscaffold_73:203146-207665	None	1.87937	1.88692	2.05657	1.37963	1.58925	1.8018	1.37039
XLOC_044785	EMIHUDRAFT_442828	KB864858:168913-174590	electron-transferring-flavoprotein dehydrogenase activity	11.2279	8.05056	9.51063	9.65447	7.81608	11.4413	5.93574
XLOC_029126	EMIHUDRAFT_198750	EMIHUscaffold_8:1230020-1316127	electron carrier activity	33.042	48.3303	30.8639	62.8393	46.7968	25.8528	39.762
XLOC_044787	EMIHUDRAFT_468611	KB864858:178662-183640	chromatin binding	2.25792	1.93767	2.17875	4.01511	3.19018	3.06559	1.9267
XLOC_044786	EMIHUDRAFT_442831	KB864858:175193-178318	chromatin binding	78.7081	101.478	80.709	59.4283	61.2036	85.4423	75.4673
XLOC_044781	-	KB864858:115688-116340	None	4.33181	4.33412	4.16595	2.44076	2.48835	3.03382	2.67853
XLOC_044780	EMIHUDRAFT_234229	KB864858:103982-107670	ATP:ADP antiporter activity	1.36484	0.819159	1.6892	3.87365	4.59074	1.54093	1.53021
XLOC_044783	EMIHUDRAFT_234245	KB864858:140378-141527	None	7.25243	9.63929	10.9238	10.0572	10.0918	6.87122	11.6986
XLOC_045139	EMIHUDRAFT_366163	KB864903:137361-138114	None	0.211503	0.206053	0.320346	0.301409	0.228948	0.0978236	0.0641915
XLOC_037324	EMIHUDRAFT_110826	KB864247:291680-297822	None	10.4582	8.83839	9.82368	7.59414	11.6772	5.34263	6.42862
XLOC_021548	EMIHUDRAFT_470729	EMIHUscaffold_536:2964-3687	None	48.6004	34.5421	35.4881	28.5707	30.5094	28.7957	34.0966
XLOC_014163	EMIHUDRAFT_369425	EMIHUscaffold_369:8328-9974	mitochondrial respiratory chain complex III assembly	29.9994	2.4374	75.5776	11.211	7.2908	6.08515	4.87117
XLOC_037321	EMIHUDRAFT_440984	KB864247:257117-259589	None	14.7433	17.8407	15.7114	13.3889	12.3913	18.0711	14.2076
XLOC_037323	EMIHUDRAFT_71113	KB864247:284162-290408	nucleic acid binding	0.329389	0.322047	0.451425	0.708747	0.979307	0.288198	0.716627
XLOC_045131	EMIHUDRAFT_114109	KB864903:81786-89216	None	1.06527	1.35981	1.17904	1.41875	1.1114	1.12243	1.38452
XLOC_021543	EMIHUDRAFT_256845	EMIHUscaffold_5354:100-1376	nuclear pore	1.28729	1.03627	1.33844	4.11916	1.48293	1.94408	2.19084
XLOC_021540	-	EMIHUscaffold_535:3021-3517	None	2.88338	2.78908	2.35581	2.76409	3.02273	2.58978	2.35751
XLOC_021541	-	EMIHUscaffold_535:17309-17691	None	1.26663	2.02472	2.43199	1.53225	1.47291	0.843875	0.747967
XLOC_021546	EMIHUDRAFT_78573	EMIHUscaffold_5357:23-483	isomerase activity	4.21191	6.15835	3.71079	6.3785	6.27225	4.5789	5.45184
XLOC_037328	EMIHUDRAFT_110835	KB864247:341755-345025	None	29.385	30.685	25.7233	33.4573	33.2891	32.9002	27.7765
XLOC_021544	EMIHUDRAFT_256845	EMIHUscaffold_5354:100-1376	nuclear pore	47.3705	58.553	44.5329	57.1946	61.474	54.4163	52.4271
XLOC_021545	-	EMIHUscaffold_5356:6-726	None	3.89738	8.31962	5.98901	8.9631	9.9639	5.08901	8.52244
XLOC_029719	EMIHUDRAFT_428434	EMIHUscaffold_83:464327-466405	nucleotide binding	0.226412	0.126615	0.207176	0.209178	0.425707	0.0453962	0.0890407
XLOC_029717	EMIHUDRAFT_106819	EMIHUscaffold_83:445721-446232	None	8.18269	7.70321	8.244	8.17068	7.24497	9.32799	8.08541
XLOC_029716	EMIHUDRAFT_219120	EMIHUscaffold_83:439493-442250	None	3.75891	3.71259	3.76084	5.673	4.6397	6.42616	4.1004
XLOC_029713	EMIHUDRAFT_417017	EMIHUscaffold_83:425254-428613	asparaginyl-tRNA aminoacylation	52.3454	56.2584	44.0445	69.4402	81.1953	45.9699	69.0757
XLOC_029712	-	EMIHUscaffold_83:402634-404353	None	23.2566	29.6092	25.6279	30.2129	27.7187	27.3293	29.7422
XLOC_029711	EMIHUDRAFT_453445	EMIHUscaffold_83:393349-395468	membrane	3.31257	1.52002	3.74824	2.15333	2.37293	2.02971	2.00188
XLOC_029710	EMIHUDRAFT_453442	EMIHUscaffold_83:373891-378480	None	2.84833	2.69279	2.04383	2.68665	3.06227	2.54426	3.80219
XLOC_036955	EMIHUDRAFT_309350	KB864246:30936-35033	magnesium chelatase activity	80.4	95.2067	64.9174	28.2676	37.7225	38.5332	58.5807
XLOC_033706	EMIHUDRAFT_440179	KB864035:373928-377636	transmembrane transport	2.37941	1.13207	3.06129	0.462659	0.672399	1.33735	0.748142
XLOC_042358	-	KB864654:1109318-1110256	None	0.287696	1.68141	1.04553	0.61479	0.758728	0.498777	0.916552
XLOC_042359	EMIHUDRAFT_99203	KB864654:34-1094	hydrolase activity	12.001	10.2383	11.4214	18.2894	14.0645	18.275	11.7663
XLOC_042350	-	KB864654:1063684-1066023	None	3.07803	1.51887	2.9014	3.23314	3.91064	2.40995	2.7322
XLOC_042351	EMIHUDRAFT_434441	KB864654:1066330-1067669	None	4.32472	2.38461	4.89827	4.29008	5.78471	3.58716	4.4711
XLOC_042356	EMIHUDRAFT_352927	KB864654:1098348-1098902	None	4.72112	5.11028	3.46713	3.02444	4.22139	3.53829	3.66924
XLOC_013309	-	EMIHUscaffold_350:16719-17258	None	6.7617	5.22017	3.82249	5.21555	4.76579	6.74838	4.4468
XLOC_013308	-	EMIHUscaffold_350:13479-14154	None	1.88613	1.35629	0.520581	1.66107	1.25997	1.98441	1.19184
XLOC_042305	EMIHUDRAFT_203217	KB864654:729519-732887	hydrolase activity, hydrolyzing O-glycosyl compounds	3.20488	2.45826	3.06848	2.75533	3.2254	2.59455	3.363
XLOC_013301	EMIHUDRAFT_117583	EMIHUscaffold_350:58438-60134	None	0.0890851	0.217659	0.122015	0.287309	0.218936	0.15573	0.203874
XLOC_013300	-	EMIHUscaffold_350:57415-58243	None	1.14516	1.35445	2.86086	2.55144	2.43171	1.73591	1.25976
XLOC_013303	EMIHUDRAFT_458562	EMIHUscaffold_350:68813-71947	None	1.9304	4.1629	2.93414	2.25711	1.66867	2.5716	2.432
XLOC_013307	-	EMIHUscaffold_350:12978-13390	None	6.00553	4.90151	7.13139	6.26393	8.25651	4.64388	5.18614
XLOC_013306	EMIHUDRAFT_242071,EMIHUDRAFT_316000	EMIHUscaffold_350:83526-94344	None	11.8399	11.2979	9.08654	12.8008	12.1278	12.7591	10.8627
XLOC_010640	EMIHUDRAFT_458113	EMIHUscaffold_302:1636-4468	None	5.47321	6.6486	5.14417	4.9563	6.11409	5.53966	5.92741
XLOC_010643	EMIHUDRAFT_240088	EMIHUscaffold_302:12393-13816	integral component of membrane	6.4997	2.42687	11.4788	9.13123	6.34886	2.40678	3.80093
XLOC_010645	EMIHUDRAFT_116638	EMIHUscaffold_302:41502-48254	GTPase activity	0.594143	0.017153	0.29714	0.719653	0.427638	0.401486	0.153106
XLOC_010647	EMIHUDRAFT_368305	EMIHUscaffold_302:52169-83808	protein heterodimerization activity	6.56945	3.16178	8.75592	14.5315	7.43557	14.9392	7.11436
XLOC_010646	EMIHUDRAFT_368305	EMIHUscaffold_302:52169-83808	protein heterodimerization activity	8.09734	9.8246	7.02368	7.69157	8.17646	10.2932	7.85707
XLOC_010649	EMIHUDRAFT_469607	EMIHUscaffold_302:98036-104398	None	0.854023	0.676146	1.80524	0.340385	0.423616	0.765438	0.378641
XLOC_010648	EMIHUDRAFT_444232	EMIHUscaffold_302:90721-91610	response to freezing	0.283222	0.110556	0.722503	0.24292	0.184834	0.157853	0.0517231
XLOC_022158	EMIHUDRAFT_452091	EMIHUscaffold_56:234825-236988	None	28.9592	30.9679	25.4278	29.8111	31.4651	25.7228	33.3413
XLOC_022159	EMIHUDRAFT_213096	EMIHUscaffold_56:237699-238819	protein phosphorylation	54.5522	46.963	40.0749	48.0336	53.5437	42.1933	48.4474
XLOC_022154	EMIHUDRAFT_104031	EMIHUscaffold_56:209910-215285	protein binding	0.544259	0.543403	0.370827	0.48807	0.482517	0.550483	0.475924
XLOC_022155	EMIHUDRAFT_66965	EMIHUscaffold_56:222626-225182	ATPase activity	3.93149	4.81903	5.20995	2.56637	3.37811	2.80814	4.27495
XLOC_022157	EMIHUDRAFT_452090	EMIHUscaffold_56:227917-230363	None	1.87237	1.76192	1.87396	1.22378	1.09745	2.3571	1.51729
XLOC_022150	EMIHUDRAFT_452085	EMIHUscaffold_56:163326-166691	DNA replication	1.54241	1.11869	1.90821	2.80892	3.5781	1.45715	1.85596
XLOC_022151	EMIHUDRAFT_57988	EMIHUscaffold_56:169687-175260	protein folding	1.81696	2.82411	2.01299	2.05625	2.68068	1.77519	2.0493
XLOC_022152	ATPVa2	EMIHUscaffold_56:191423-195295	None	48.1365	43.276	38.5863	37.592	38.1154	36.1839	45.7433
XLOC_022153	EMIHUDRAFT_464769	EMIHUscaffold_56:198649-207305	binding	203.979	179.82	169.349	244.69	253.706	216.677	208.927
XLOC_035406	EMIHUDRAFT_201061	KB864151:608130-609273	membrane	8.61844	8.87167	22.6376	8.15723	5.87859	16.3562	5.31361
XLOC_007925	EMIHUDRAFT_430291	EMIHUscaffold_263:8492-11456	phosphoglycerate mutase activity	12.7236	14.31	13.735	9.2113	10.6541	10.1355	11.6968
XLOC_035404	-	KB864151:597093-599499	None	15.9195	22.746	20.4415	12.9953	11.7331	22.384	12.9798
XLOC_018418	EMIHUDRAFT_210978	EMIHUscaffold_46:348830-351001	metabolic process	0.0880168	0.0574527	0.214913	0.189891	0.0241625	0.0824406	0.0269422
XLOC_002823	EMIHUDRAFT_223317	EMIHUscaffold_109:72325-73796	protein binding	1.27613	0.671773	0.662927	0.597911	1.08971	0.854831	0.458304
XLOC_018414	EMIHUDRAFT_464382	EMIHUscaffold_46:307603-312050	None	0.742085	0.347158	0.758428	2.32392	1.14427	1.17455	1.43788
XLOC_035402	EMIHUDRAFT_201051,EMIHUDRAFT_201052	KB864151:584634-587999	None	12.6629	6.30668	10.229	6.40493	8.28389	8.05231	8.23135
XLOC_018416	EMIHUDRAFT_210973,EMIHUDRAFT_427592	EMIHUscaffold_46:334317-337874	None	17.9513	14.231	13.7734	16.4371	14.8981	18.4276	15.8334
XLOC_018417	EMIHUDRAFT_103065	EMIHUscaffold_46:341262-346204	None	2.0388	0.648292	0.994281	2.32391	1.88297	0.789721	1.99488
XLOC_018410	EMIHUDRAFT_464376	EMIHUscaffold_46:281108-287443	None	6.64122	4.03067	5.81871	7.23505	8.04951	6.24881	6.46417
XLOC_018413	EMIHUDRAFT_464381	EMIHUscaffold_46:304481-307292	None	0.704782	0.929188	0.769751	0.877273	1.00538	1.0867	1.04598
XLOC_002826	-	EMIHUscaffold_109:81617-82484	None	0.48274	0.750133	0.960564	0.820768	1.1653	0.46524	0.262319
XLOC_004736	EMIHUDRAFT_443171	EMIHUscaffold_224:210862-212978	UDP-glucose 6-dehydrogenase activity	8.11797	10.0678	7.45274	6.67563	6.7809	8.23415	11.6224
XLOC_004737	EMIHUDRAFT_235751	EMIHUscaffold_224:220301-222489	UDP-galactopyranose mutase activity	1.29859	2.44114	1.93832	1.50976	1.85437	1.4862	1.53617
XLOC_004731	EMIHUDRAFT_235729	EMIHUscaffold_224:157305-160066	None	1.44587	2.11736	2.04395	1.78473	0.984879	2.2446	2.40322
XLOC_002827	EMIHUDRAFT_223321	EMIHUscaffold_109:83252-83735	protein binding	0.82204	1.4568	0.984002	1.58712	1.19618	1.02509	1.84615
XLOC_014943	EMIHUDRAFT_243454	EMIHUscaffold_388:84238-84883	None	8.68371	11.2552	8.98698	4.7165	7.68797	6.02114	7.51392
XLOC_014941	EMIHUDRAFT_243452	EMIHUscaffold_388:76681-78178	None	0.21106	0.26567	0.358852	0.0975568	0.148948	0.14823	0.276837
XLOC_000428	EMIHUDRAFT_431974	EMIHUscaffold_1:2965925-2967834	protein kinase binding	66.033	59.2487	61.3207	79.7355	72.1704	79.9687	73.3451
XLOC_014947	EMIHUDRAFT_118248	EMIHUscaffold_388:39466-42008	None	2.11127	1.65441	2.28612	0.68148	0.506026	2.06746	1.59488
XLOC_014944	EMIHUDRAFT_118255	EMIHUscaffold_388:90936-93129	DNA methylation	3.68272	3.60464	3.75142	3.93569	3.71518	2.98954	3.70329
XLOC_014945	EMIHUDRAFT_243429	EMIHUscaffold_388:1609-3639	None	1.0414	0.984996	0.871914	1.35606	1.5439	1.2236	1.71195
XLOC_000424	EMIHUDRAFT_431969	EMIHUscaffold_1:2937314-2939269	None	39.78	39.5903	42.7789	51.5621	39.7753	58.1648	43.8837
XLOC_000425	EMIHUDRAFT_431970	EMIHUscaffold_1:2944196-2947173	None	21.8714	18.9808	22.3542	28.3822	18.9176	32.8249	20.2449
XLOC_014948	EMIHUDRAFT_458848	EMIHUscaffold_388:55031-56303	None	0.973854	0.951276	0.888546	0.993657	1.35427	1.05416	1.11339
XLOC_000420	EMIHUDRAFT_461108	EMIHUscaffold_1:2914354-2917000	None	36.9216	23.8012	28.4832	19.4193	20.9475	24.2212	23.9904
XLOC_000421	EMIHUDRAFT_431967	EMIHUscaffold_1:2922883-2923690	None	0.526152	0.512889	0.418745	0.703689	0.534827	0.502634	0.659358
XLOC_000422	EMIHUDRAFT_414421	EMIHUscaffold_1:2924751-2927519	protein phosphorylation	39.5931	38.0767	33.2145	39.0468	44.335	39.5983	37.7992
XLOC_000423	EMIHUDRAFT_194914	EMIHUscaffold_1:2932635-2934681	None	199.251	163.77	139.004	125.106	122.314	61.163	120.113
XLOC_002566	-	EMIHUscaffold_108:56732-57065	None	0.852746	2.16813	1.24556	0.290908	0.64799	0.55805	0.994988
XLOC_042444	-	KB864654:613807-615729	None	10.3812	9.44454	10.1722	10.4439	9.59417	11.4511	9.16094
XLOC_042445	EMIHUDRAFT_449653	KB864654:615793-619790	None	50.8946	64.4569	47.3937	74.2819	77.1988	58.8572	72.6519
XLOC_005715	-	EMIHUscaffold_236:169212-169509	None	6.03114	2.86116	4.57259	5.71093	4.48969	2.90493	4.8855
XLOC_000396	EMIHUDRAFT_95260	EMIHUscaffold_1:2709060-2710549	None	0.477623	0.249337	0.291422	0.411944	0.393009	0.40232	0.321477
XLOC_000394	EMIHUDRAFT_461091	EMIHUscaffold_1:2693591-2695657	fatty acid biosynthetic process	0.0299899	0.0587228	0.027457	0.0646919	0.024693	0.0421266	0.0275363
XLOC_000392	EMIHUDRAFT_61012	EMIHUscaffold_1:2686163-2687601	CTP biosynthetic process	0.688258	0.366454	0.642212	0.379254	0.441934	0.558634	0.15923
XLOC_000393	-	EMIHUscaffold_1:2687834-2689314	None	3.8339	5.67009	6.25244	5.16254	4.24602	3.99509	3.97589
XLOC_011279	EMIHUDRAFT_444320	EMIHUscaffold_311:28929-30071	chaperone binding	0.165915	0.243315	0.303162	0.0892436	0.0680315	0.0870919	0.265959
XLOC_011278	EMIHUDRAFT_469682	EMIHUscaffold_311:24639-26435	None	0.316567	0.338158	0.395311	0.403626	0.379294	0.181981	0.26431
XLOC_011277	EMIHUDRAFT_240550	EMIHUscaffold_311:16994-19714	None	0.0959549	0.187477	0.175122	0.463841	0.31405	0.167565	0.219439
XLOC_011275	EMIHUDRAFT_458212	EMIHUscaffold_311:6804-10186	thiamin-triphosphatase activity	2.4492	2.35007	1.68834	1.03775	1.14792	1.46748	1.614
XLOC_011274	EMIHUDRAFT_43288	EMIHUscaffold_311:6804-10186	oxidation-reduction process	2.57547	1.65014	3.40834	2.60385	2.77859	2.8598	3.19047
XLOC_000398	EMIHUDRAFT_431945	EMIHUscaffold_1:2713796-2714660	None	0.58072	0.42421	0.593483	0.310195	1.06003	0.704613	0.528521
XLOC_011270	EMIHUDRAFT_469685	EMIHUscaffold_311:97344-102057	None	12.072	8.59992	9.83069	12.4766	13.0594	16.897	11.565
XLOC_042442	EMIHUDRAFT_99310	KB864654:557817-559014	None	1.21431	3.13185	1.72842	3.49536	4.41054	1.18626	2.79885
XLOC_042443	EMIHUDRAFT_63749	KB864654:564877-568754	ATP binding	0.411965	0.0960896	0.23988	0.7875	1.24487	0.153779	0.170498
XLOC_005839	-	EMIHUscaffold_238:194688-195423	None	8.30602	6.59949	7.87596	7.08275	7.44711	4.8492	4.7078
XLOC_005062	EMIHUDRAFT_205044	EMIHUscaffold_23:312803-313414	None	6.57755	3.5721	7.17928	9.53318	6.7825	11.0778	6.20562
XLOC_005061	EMIHUDRAFT_205041	EMIHUscaffold_23:305452-307273	None	70.1294	66.2048	76.1269	41.476	47.7218	50.3326	49.3055
XLOC_005060	EMIHUDRAFT_450155	EMIHUscaffold_23:302464-304818	nucleoside metabolic process	16.2872	17.5283	19.3263	18.6971	17.3128	18.9403	16.7658
XLOC_005065	EMIHUDRAFT_100296	EMIHUscaffold_23:325443-330290	protein phosphorylation	1.23422	0.585406	0.858186	0.559507	0.592159	0.729277	0.567813
XLOC_005064	EMIHUDRAFT_100295	EMIHUscaffold_23:320884-323466	aspartic-type endopeptidase activity	3.07739	3.6273	3.34992	3.36	2.66967	3.15423	3.23103
XLOC_005068	EMIHUDRAFT_450160	EMIHUscaffold_23:339704-344525	phosphoric diester hydrolase activity	0.485506	0.90266	0.646656	0.757987	1.12122	0.558112	0.742172
XLOC_011899	EMIHUDRAFT_469777	EMIHUscaffold_322:40803-44875	protein binding	1.66846	1.58637	1.526	3.01656	2.00222	2.21762	2.17478
XLOC_011898	EMIHUDRAFT_458334	EMIHUscaffold_322:37192-40068	None	4.92205	5.59738	4.94356	4.90634	4.47172	5.19353	4.13688
XLOC_011893	-	EMIHUscaffold_3219:1573-1910	None	2.21233	4.22089	2.42616	2.55037	3.78983	3.62578	3.63431
XLOC_011892	EMIHUDRAFT_373987	EMIHUscaffold_3218:105-991	None	2.21963	3.07823	3.15647	3.3694	3.99257	2.03607	3.15748
XLOC_011891	-	EMIHUscaffold_3217:446-790	None	2.11167	2.77234	3.71192	2.71054	2.41944	3.12387	1.39033
XLOC_011897	EMIHUDRAFT_444433	EMIHUscaffold_322:15700-16995	None	2.4881	1.72217	4.79393	5.23351	2.7341	7.13331	3.92966
XLOC_011895	EMIHUDRAFT_430592	EMIHUscaffold_322:6671-11348	oxidation-reduction process	1.63878	2.12932	2.19513	2.14194	1.94709	2.87337	1.95606
XLOC_011894	EMIHUDRAFT_117095	EMIHUscaffold_322:0-2188	None	0.174429	0.292935	0.411031	0.16144	0.267199	0.368097	0.206135
XLOC_024241	EMIHUDRAFT_452496	EMIHUscaffold_63:253003-254207	None	1.04637	0.783218	1.09522	0.600865	0.325613	0.668099	0.0731364
XLOC_024244	-	EMIHUscaffold_63:261825-279849	None	7.54348	8.38742	5.54184	4.33879	5.79415	4.33034	7.1335
XLOC_024248	EMIHUDRAFT_465112	EMIHUscaffold_63:293292-295921	None	2.12316	0.68814	1.31916	0.851699	1.06396	0.67586	1.04004
XLOC_024249	-	EMIHUscaffold_63:305047-306143	None	8.45478	12.5064	11.5106	7.56376	6.9023	14.8112	10.1577
XLOC_012066	EMIHUDRAFT_241224	EMIHUscaffold_327:19195-21593	None	30.8719	33.6398	32.9024	47.2005	41.6667	46.4769	36.5186
XLOC_006004	ALDH10	EMIHUscaffold_24:1013431-1015930	None	8.2363	11.5137	9.16113	9.04559	7.15648	9.76406	8.51786
XLOC_006005	EMIHUDRAFT_435127	EMIHUscaffold_24:1016715-1019425	None	4.26299	3.85515	4.50631	4.55797	4.30876	4.55051	3.80298
XLOC_006007	EMIHUDRAFT_205723	EMIHUscaffold_24:1028197-1030989	protein binding	0.188949	0.164615	0.250289	0.226896	0.138727	0.147859	0.173816
XLOC_006000	EMIHUDRAFT_463377	EMIHUscaffold_24:989907-991804	transmembrane transport	11.2341	11.8878	10.516	9.256	11.2983	7.65323	11.8221
XLOC_006002	EMIHUDRAFT_205712	EMIHUscaffold_24:1006286-1008284	None	2.97104	1.99199	2.62682	2.84794	2.47939	2.51821	2.76738
XLOC_006003	EMIHUDRAFT_435120,EMIHUDRAFT_435121	EMIHUscaffold_24:1009892-1011620	None	3.30965	3.06521	4.07186	2.85295	5.08575	13.4538	5.3345
XLOC_004893	-	EMIHUscaffold_227:68771-69632	None	12.8102	6.6231	6.77378	10.1211	6.92889	6.65783	10.991
XLOC_004892	-	EMIHUscaffold_227:68191-68643	None	16.8965	8.15128	10.9992	14.0228	8.36656	9.15015	11.9659
XLOC_004895	-	EMIHUscaffold_227:136790-137329	None	3.09434	2.33242	2.58276	2.54713	2.38289	2.66797	2.48193
XLOC_004897	-	EMIHUscaffold_227:168997-184075	None	1.35588	1.31086	0.852363	0.714187	0.323005	1.0149	0.487344
XLOC_004896	-	EMIHUscaffold_227:138116-138495	None	1.50167	2.05683	3.60996	2.44518	2.32593	1.71353	1.13942
XLOC_040595	EMIHUDRAFT_467975	KB864516:78695-80189	None	2.45979	3.00176	3.80077	3.27178	2.89136	2.46656	2.9613
XLOC_019405	EMIHUDRAFT_55608	EMIHUscaffold_485:3024-4917	metabolic process	56.6331	51.9444	57.011	29.6433	38.9758	40.074	42.1941
XLOC_019406	EMIHUDRAFT_470577	EMIHUscaffold_485:12399-14128	None	29.6472	19.8435	21.2114	13.4188	17.129	16.0676	17.0147
XLOC_019400	EMIHUDRAFT_459357	EMIHUscaffold_485:19674-24231	catalytic activity	96.7099	125.229	101.001	121.34	111.096	100.585	117.277
XLOC_019408	EMIHUDRAFT_245984	EMIHUscaffold_485:29552-32652	cell adhesion	0.308075	0.185754	0.369268	0.153576	0.410666	0.150086	0.261453
XLOC_019409	-	EMIHUscaffold_485:33116-33649	None	1.44259	0.520454	1.92772	0.752589	0.705636	0.605734	0.48191
XLOC_007359	EMIHUDRAFT_443668	EMIHUscaffold_257:108778-111969	calcium ion binding	1.45543	1.59129	2.24162	2.84129	2.13115	2.89034	1.86376
XLOC_007352	EMIHUDRAFT_237790	EMIHUscaffold_257:70024-70837	None	0.298089	0.507966	0.609066	0.159158	0.0604179	0.464752	0.61017
XLOC_007350	EMIHUDRAFT_457577	EMIHUscaffold_257:57883-59794	None	22.1307	17.0787	17.0908	14.7618	15.1816	17.4233	18.2322
XLOC_007356	EMIHUDRAFT_237798,EMIHUDRAFT_237799	EMIHUscaffold_257:90335-96189	None	0.361455	0.326187	0.438074	0.156488	0.167575	0.27548	0.199776
XLOC_007354	EMIHUDRAFT_237794	EMIHUscaffold_257:80807-84780	zinc ion binding	1.47605	1.52335	1.57343	2.86735	2.38772	1.89425	1.84048
XLOC_005852	EMIHUDRAFT_205311	EMIHUscaffold_24:3384-3837	None	40.5469	31.2993	24.7916	12.3643	17.7585	12.0167	18.6347
XLOC_005853	EMIHUDRAFT_205317	EMIHUscaffold_24:12673-14830	None	0.46366	0.348945	0.619774	0.537865	0.351701	0.475127	0.490642
XLOC_005850	EMIHUDRAFT_460739	EMIHUscaffold_2399:415-2651	None	0.194774	1.18415	0.502267	0.538895	0.287552	1.08058	1.12907
XLOC_005851	EMIHUDRAFT_254472	EMIHUscaffold_2399:415-2651	None	2.17138	3.95715	3.79447	4.60324	3.7929	2.98041	3.73592
XLOC_002804	EMIHUDRAFT_439824	EMIHUscaffold_109:411348-412504	None	1.55318	0.999087	1.49385	2.85846	1.94452	2.20313	1.46033
XLOC_005857	EMIHUDRAFT_435024	EMIHUscaffold_24:28697-29656	None	0.933286	0.739848	1.32817	1.68788	1.23646	1.34036	1.54407
XLOC_005854	EMIHUDRAFT_435021	EMIHUscaffold_24:17828-19327	None	4.03079	2.57375	3.72038	3.05329	3.00235	3.80028	2.78817
XLOC_005855	EMIHUDRAFT_435022	EMIHUscaffold_24:19547-20942	None	0.628596	1.14085	0.737912	0.723975	0.809103	1.19291	0.986369
XLOC_002808	EMIHUDRAFT_108849	EMIHUscaffold_109:439323-440948	None	5.27824	5.28893	5.56544	5.881	5.78343	5.5886	10.7268
XLOC_002809	EMIHUDRAFT_466659	EMIHUscaffold_109:443304-445465	NuA4 histone acetyltransferase complex	42.1501	49.1174	36.7454	48.3852	46.7127	53.9489	47.9256
XLOC_005858	EMIHUDRAFT_205325	EMIHUscaffold_24:29928-36327	protein import	0.208556	0.0992851	0.325437	0.431732	0.246615	0.26826	0.279915
XLOC_018758	EMIHUDRAFT_356350	EMIHUscaffold_47:203356-205563	aspartic-type endopeptidase activity	7.79793	7.33343	7.28132	4.95087	6.59079	6.43825	6.7061
XLOC_018752	EMIHUDRAFT_47317	EMIHUscaffold_47:183787-185273	protein peptidyl-prolyl isomerization	17.1089	13.9656	15.4567	17.5439	18.8265	18.7223	23.5723
XLOC_018751	EMIHUDRAFT_421892	EMIHUscaffold_47:166764-170173	None	4.61056	2.9181	4.22271	3.30513	4.20742	3.08872	3.6677
XLOC_018750	EMIHUDRAFT_103164	EMIHUscaffold_47:160010-161465	None	0.155791	0.183005	0.142602	0.302373	0.230799	0.393767	0.228816
XLOC_041485	EMIHUDRAFT_253439	KB864572:5108-5741	None	0.359622	0.0873845	0.651322	0.287035	0.507541	0.372075	0.489204
XLOC_031807	EMIHUDRAFT_439085	EMIHUscaffold_92:425848-426854	None	9.42865	12.1013	12.4111	13.5841	19.5563	18.0288	16.4092
XLOC_041487	-	KB864573:1218-3085	None	8.40262	13.2465	9.16514	10.9775	12.6872	10.1583	12.2143
XLOC_041486	EMIHUDRAFT_123030	KB864573:77-659	None	26.0641	7.31254	7.91166	20.3158	17.4181	9.65684	20.4482
XLOC_031803	EMIHUDRAFT_453773	EMIHUscaffold_92:403401-406306	RNA methyltransferase activity	0.856297	0.884578	0.84433	1.26881	0.363584	1.05299	1.30258
XLOC_041482	EMIHUDRAFT_253437	KB864571:7100-7959	phosphoglycerate mutase activity	3.30689	4.23799	3.87761	3.52647	3.71942	3.3472	2.93137
XLOC_031808	EMIHUDRAFT_453776	EMIHUscaffold_92:429869-431124	DNA binding	0.518677	0.688573	0.508129	0.199477	0.334725	0.623156	0.577445
XLOC_031809	EMIHUDRAFT_69058	EMIHUscaffold_92:438677-441366	protein complex	0.182594	0.715031	0.417896	0.557937	0.300641	0.277825	0.30734
XLOC_039964	EMIHUDRAFT_434127	KB864456:849208-1157105	purine ribonucleoside salvage	1269.07	1326.35	1292.93	1547.79	1514.74	1525.15	1526.89
XLOC_039966	-	KB864456:849208-1157105	None	0.701509	0.732667	0.859566	0.740787	1.03076	1.47849	0.309868
